text,username,likes,comments,retweets,quotes,is-retweet,external-link,pictures,videos,gifs,user-image,user-bio,user-website,user-tweets,user-following,user-followers,user-likes,user-media
"Heartbreaking images from #Gaza, people waiting for food from #UN #HamasTerrorists prepared for everything for years..the only thing they didn’t think about was the people of #Palestine #Hamas is even making problems worse by stealing UN #food trucks & shooting at people..",@berkhaneh,63,12,30,2,True,,['https://pbs.twimg.com/media/GAxxdy3WwAASi8X.jpg'],[],[],https://pbs.twimg.com/profile_images/1572988448956350464/wBygdRFT_400x400.jpg,"Foreign relations representative, The Netherlands, Kurdistan Democratic Party of Iran.  Fortune Favors The Brave.",https://pdki.org/english/,6056.0,284.0,561.0,3579.0,2060.0
"#ITC beats #Adani, #Britannia & #Parle to become #leader in #food space",@PawanKumar57487,3,0,0,0,False,,[],[],[],https://pbs.twimg.com/profile_images/1696762073718693888/UawWSN2-_400x400.jpg,"#Stock trader, #Day trader in stocks #Stock related news and charts update",,1012.0,38.0,37.0,439.0,213.0
Cricket bread anyone? Learn more about the merits of eating insects: https://wef.ch/2POMvSZ #food,@wef,191,16,129,53,True,,[],['https://video.twimg.com/amplify_video/1035189055670104066/pl/1mekZx59IXjVD1AI.m3u8?tag=8'],[],https://pbs.twimg.com/profile_images/565498192171507712/r2Hb2gvX_400x400.png,The international organization for public private cooperation. #wef24,https://www.weforum.org/,174467.0,946.0,4470033.0,1690.0,162169.0
Would you try a cricket bar?   📕 Read more: https://wef.ch/2WyLbXA #food #future,@wef,236,11,157,32,True,,[],['https://video.twimg.com/amplify_video/1030455298551701504/pl/bhQ4za_dkZWkTFIq.m3u8?tag=8'],[],https://pbs.twimg.com/profile_images/565498192171507712/r2Hb2gvX_400x400.png,The international organization for public private cooperation. #wef24,https://www.weforum.org/,174467.0,946.0,4470033.0,1690.0,162169.0
Do you like this barbecue dish? #food #funnyvideogame #GTA6,@karime183078,5,2,0,0,False,,[],['https://video.twimg.com/ext_tw_video/1732967410586558464/pu/pl/zCAsc86YjeFC6CSC.m3u8?tag=12&container=fmp4'],[],https://pbs.twimg.com/profile_images/1716385493662011392/u73tqz1f_400x400.jpg,Keep your face to the sunshine and you can’t see a shadow.,,491.0,421.0,565.0,729.0,336.0
ジュガスチーズのおじや Ojiya cacio e pepe & Ojiya al formaggio カチョエペペおじや&チーズおじや @PIE_MARThttps://piped.video/_DKUeEXSkdk#おじや #カチョエペペ #ジュガスチーズ #ojiya #cacioepepe #formaggio #カチョエペペおじや #チーズおじや #food #foodie #shorts #youtube #ユーチューブ,@saltsize,1,0,0,0,False,,[],['https://video.twimg.com/ext_tw_video/1732967451464445952/pu/pl/cGk_9zxci9b54zDw.m3u8?tag=12&container=fmp4'],[],https://pbs.twimg.com/profile_images/1008545940054032384/t0hHJsXZ_400x400.jpg,食べ物系のYouTubeやってます。今年のメインコンテンツはWeberGrill BBQです。Low & Slow cookingで作った料理の旨さは皆が知るべき文化だ！と思います。,https://www.youtube.com/@PIE_MART,3305.0,1027.0,492.0,565.0,788.0
Do you love my videos? #food #cook #geogrykavkaz ##georgykavkaz,@geogrykavkaz79,0,0,0,0,False,,[],['https://video.twimg.com/ext_tw_video/1732966233983852544/pu/pl/BopP9UjpPuubTXBp.m3u8?tag=12&container=fmp4'],[],https://pbs.twimg.com/profile_images/1707676787986272256/abDZbihz_400x400.jpg,I am Geogry Kavkaz,,7.0,4.0,4.0,1.0,5.0
ഭക്ഷണ സാധനങ്ങൾ എങ്ങനെയാണ് ഫ്രിഡ്ജിന് അകത്ത് വെയ്ക്കാറുള്ളത്. #fridge #food #kitchentips #kitchenhacks #healthylifestyle https://malayalam.oneindia.com/lifestyle/kitchen-secrets-what-happens-when-you-store-food-uncovered-in-the-fridge-429381.html,@thatsMalayalam,1,0,0,0,False,,[],[],[],https://pbs.twimg.com/profile_images/1660891026528276480/nRW5PjHP_400x400.jpg,"വാർത്ത, വിനോദം, സാഹിത്യം എന്നിവ മനസറിഞ്ഞു വായിക്കാവുന്ന പ്രമുഖ മലയാളം പോർട്ടൽ.",http://malayalam.oneindia.com/,267638.0,545.0,34191.0,42.0,6425.0
𝗪𝗵𝗮𝘁 𝗶𝘀 𝘆𝗼𝘂𝗿 𝗳𝗮𝘃𝗿𝗶𝗼𝘂𝘁𝗲 𝗣𝗶𝘇𝘇𝗮???🍕🍕  📞 𝐎𝐫𝐝𝐞𝐫 𝐍𝐨𝐰 [ 07 5467 6136 ]  🌐 𝗩𝗶𝘀𝗶𝘁 𝗢𝘂𝗿 𝗪𝗲𝗯𝘀𝗶𝘁𝗲 https://overthetopkebabs.com.au/ . . . #pizza #mood #weekend #takeaway #australia #sydney #food #yummy #delicious #tasty #cravings #sydneylife,@KebabsOrigin,2,0,0,0,False,,[],[],['https://video.twimg.com/tweet_video/GAy7vZxbAAAT8Bb.mp4'],https://pbs.twimg.com/profile_images/1483395797093961732/LxSLIw5G_400x400.jpg,"Our fresh country juices are perfect for you. They're rich in vitamins, minerals, and more. We also serve HSP, Lamb Kebabs, Gozleme, and much more.",https://overthetopkebabs.com.au/,156.0,2.0,1.0,11.0,156.0
"Here a few tips for packing and mailing #Christmas #cookies from Betty Crocker, iBooks link: https://goo.gl/hAjZSL #food #baking #shipping #packing #recipes #cookbooks #cookieswap #cookieexchange #postoffice #postalservice",@ChuckHumbertson,3,0,2,0,True,,"['https://pbs.twimg.com/media/DRBK4cuV4AEZRJN.png', 'https://pbs.twimg.com/media/DRBK5eZV4AAWVuF.png', 'https://pbs.twimg.com/media/DRBK7vpUIAAVDQ-.jpg']",[],[],https://pbs.twimg.com/profile_images/1107759564630446085/CisLYP4H_400x400.png,"Ebook publisher. Chicago Bears, Blackhawks and Cubs fan. Pilot. Only send important DM’s please.",https://www.pinterest.com/chuckhumbertson/cook-books/,13742.0,636.0,788.0,51333.0,3370.0
"Afro-trap Queen seen enjoying a plate of amala in Lagos, Nigeria #food #amala #jorjigang #shakeit4msjorji #rt",@just_ognatty1,2,0,0,0,False,,[],['https://video.twimg.com/ext_tw_video/1732966225536233472/pu/pl/vgLddu52lcyFe3ni.m3u8?tag=12&container=fmp4'],[],https://pbs.twimg.com/profile_images/1724568121934057472/5R_OfCH5_400x400.jpg,Artist Manager/ Promoter/ Internet Marketer | Writer |Entrepreneur| content creator/MD @ikhonaglobal official manager: @msjorji @novalionn @vdj_dough @joemania,https://piped.video/@just_ognatty1,28011.0,2840.0,2134.0,22093.0,781.0
"At Gem in the bush lodge  , we are prouf of our catering  We do dinner , lunch and breakfast .   Homemade food , fresh products and a lot of love .    #travelsouthafrica  #hoedspruit #food    #safari  #lodge #hoedspruitwildlifeestate #luxuryhotel #luxurytravel #foodlover",@geminthebush,21,1,5,0,True,,"['https://pbs.twimg.com/media/F-9ANmGawAAN2F0.jpg', 'https://pbs.twimg.com/media/F-9ANmRboAAIJMb.jpg', 'https://pbs.twimg.com/media/F-9ANmTbUAAuCWH.jpg', 'https://pbs.twimg.com/media/F-9ANmUacAAlsLq.jpg']",[],[],https://pbs.twimg.com/profile_images/1431868554048114689/wxCMBj0c_400x400.jpg,"Welcome to Gem in the bush lodge, luxury accommodation in Hoedspruit ,  South Africa.
Perfect place for  a breakaway in the bush .",https://geminthebushlodge.com/en,30143.0,570.0,939.0,34584.0,157.0
"How To Host The Best Cookout Ever, According To Barbecue Experts - https://foodsaregood.com/barbecue-bbq/how-to-host-the-best-cookout-ever-according-to-barbecue-experts/ #food #foods “Barbecue” and “summertime” definitely go hand in hand, and if you have a backyard or a rooftop or access to a large public park, you may feel tempted to host a cookout o...",@FoodsAreGoodYes,1,0,0,0,False,,['https://pbs.twimg.com/media/GAy7eVtagAAxvjU.jpg'],[],[],https://pbs.twimg.com/profile_images/1708670344129810432/Sn2_MefG_400x400.png,I love foods and definitely love writing the feeling when savoring it. Visit my blog and you will see.,https://foodsaregood.com,1029.0,1.0,6.0,1.0,861.0
"‘The Future of Agriculture?' 160 pages for FREE download or buy hard copy at AgriTechcapital.com/books   Downloaded & sold over 10,000 times to 112 countries #Agritech #AgTwitter #agtech #Food #foodtech #metaverse #robotics #AI #VR #AR #3Dprinting #technology #data #innovation",@AJConnolly1,11,0,5,0,True,,['https://pbs.twimg.com/media/GAnGZVEWYAACmc9.jpg'],[],[],https://pbs.twimg.com/profile_images/1674844484914249732/cjMJqZ5Q_400x400.jpg,"Global traveller. 25+ yrs Food, Agribusiness & Agtech. Lived US, Brazil, France, Ireland & strategy in 100 countries, esp China. President of @agritechcapital",http://www.AgriTechCapital.com,12021.0,6898.0,7768.0,120941.0,1910.0
What do you think about bioengineered foods? #bioengineered #food #HealthyFood #cleanfood,@gfmamas,1,0,0,0,False,,[],['https://video.twimg.com/ext_tw_video/1732965685373128704/pu/pl/KQbgwqaz2PHADOfd.m3u8?tag=12&container=fmp4'],[],https://pbs.twimg.com/profile_images/1104111332645789696/ubfEfDKc_400x400.png,NO Grains. NO Sugar. NO Problem. we make baking mixes that are easily digestible by the human body. #grainfree #glutenfree #food #sugarfree #lowcarb,https://www.grainfreemamas.com/,728.0,231.0,121.0,702.0,244.0
"If you’re a foodie travelling by train, these are some items you just can’t miss. #jharkhand #food #travel #indianrailways https://buff.ly/3udsbmR",@thebetterindia,5,0,1,0,False,,[],[],[],https://pbs.twimg.com/profile_images/1175092450009812993/X2qf_JRV_400x400.jpg,"World’s largest good news, positive stories, solutions based, impact media platform. Also at fb.com/thebetterindia & @thebetterindia on Instagram",http://thebetterindia.com,110926.0,4489.0,809226.0,14699.0,44159.0
"Embark on a flavor journey with our divine Special Lassi Order online desifarmsindia.in Visit our 20+ Exclusive Outlets in Pune,Thane and Navi Mumbai. +91 9260605353 #lassi #foodie #food #indianfood #foodphotography #foodblogger #foodporn #mangolassi #yummy #foodstagram",@DesiFarms,1,0,0,0,False,,['https://pbs.twimg.com/media/GAvsPxvXYAAZTnU.jpg'],[],[],https://pbs.twimg.com/profile_images/778866565244596224/A9IpgwOK_400x400.jpg,Delivering Fresh and Preservative Free Milk and Milk Products to your Doorstep | 5+ Years of Happy Customers | Order Legendairy Milk Now,https://linktr.ee/desifarmsindia,1389.0,8.0,124.0,72.0,1234.0
Attractions in Amsterdam  #travelmania #travel #traveling #travellers #shortsvideo #food #foodlover #foodblogger #travelblogger #attractions #amsterdam #vacation #shorts,@VCTravelMania,1,0,0,0,False,,[],['https://video.twimg.com/ext_tw_video/1719648663059009536/pu/pl/q2V45kaRnI98KsFN.m3u8?tag=12&container=fmp4'],[],https://pbs.twimg.com/profile_images/1691456525146247168/o7NKjQvF_400x400.jpg,"Welcome to Travel Mania. 

A channel that walks you through the hills and beaches of the world. 
 
Travel mania is made to showcase the beauty of the world .",,495.0,27.0,95.0,0.0,495.0
#ChristmasGift #christmas #giftidea #disney #frozen #food #presents #AllIWantForChristmasIsYou #giftideas,@Casl_life,1,0,0,0,False,,['https://pbs.twimg.com/media/GAy6of-WMAAP7fz.jpg'],[],[],https://pbs.twimg.com/profile_images/1583567534812430336/CcySn7kz_400x400.jpg,"I’m using the platform for current news, entertainment updates, & Christian influences",http://CelebrateRecovery.com,1270.0,93.0,31.0,3908.0,168.0
பணியில் 3000 தூய்மை பணியாளர்கள் !  #CycloneMichaung #food #cmmkstalin #Shivdasmeena #TamilNadu #TNGovt #ChennaiFloodRelief,@PhoenixJaiSeela,9,0,2,0,True,,['https://pbs.twimg.com/media/GAwFoKuWwAE7Gs3.jpg'],[],[],https://pbs.twimg.com/profile_images/1603936638211850245/moC4sfJp_400x400.jpg,#Coordinator-#Sivagangai #Assembly #Congress #IT_Wing #Social_Media_Cell @INCIndia @KartiPC @K_T_L @INCTamilnadu @INCSivaganga @Rahulgandhi #BharatJodoYatra,http://www.phoenixtax.in,34724.0,2923.0,4995.0,35291.0,6831.0
酸菜鱼（Boiled Fish with Pickled Cabbage and Chili） #ChineseCulture #Chinesefood #Sichuan #Sichuan #TravelSichuan #ChineseCulture #SichuanCuisine #中国文化 #Chinesefood #中国美食 #FoodieBeauty #Food #Foodies #foodlover #FOOD2023 #Sichuan #China Video Credit @Amazingsichuan,@zhang_heqing,15,1,6,3,True,,[],['https://video.twimg.com/ext_tw_video/1690951564352241665/pu/pl/o-tkjiAxq7rllCRE.m3u8?tag=12&container=fmp4'],[],https://pbs.twimg.com/profile_images/1660859866754465792/5XoJpHtx_400x400.jpg,"Counsellor & Director. Personal views, Rts are not necessarily endorsements. CPEC. China. Pakistan facebook.com/CulturalChinaBJ",http://en.chinaculture.org/,240155.0,20536.0,365519.0,210030.0,40484.0
"""स्वादिष्ट और हेल्दी अखरोट की चिक्की बनाने की आसान रेसिपी"" https://didinews.co.in/generalknowledge.php?articleid=1536  हमारे whatsapp ग्रुप से जुड़ने के लिए निचे दिए लिंक को टच करें https://chat.whatsapp.com/BBBQYmgjao74ccKMOLT0il #cooking #food #foodie #foodporn #instafood #foodphotography #homemade #yummy #foodstagram #foodlover",@newspaper63652,0,1,0,0,False,,['https://pbs.twimg.com/media/GAy5eGWa0AA7DCw.jpg'],[],[],https://pbs.twimg.com/profile_images/1674358378993418241/9QUV9noV_400x400.jpg,instagram.com/newspaper63652…,https://didinews.co.in/,4594.0,41.0,8.0,45.0,4528.0
麻辣牛肉干(Spicy Beef Jerky) #ChineseCulture #Chinesefood #Sichuan #Sichuan #TravelSichuan #ChineseCulture #SichuanCuisine #中国文化 #Chinesefood #中国美食 #FoodieBeauty #Food #Foodies #foodlover #FOOD2023 #Sichuan #China Video Credit @Amazingsichuan,@zhang_heqing,17,0,7,0,True,,[],['https://video.twimg.com/ext_tw_video/1690735804719702016/pu/pl/oe8F6ZJG5AJ-mjiT.m3u8?tag=12&container=fmp4'],[],https://pbs.twimg.com/profile_images/1660859866754465792/5XoJpHtx_400x400.jpg,"Counsellor & Director. Personal views, Rts are not necessarily endorsements. CPEC. China. Pakistan facebook.com/CulturalChinaBJ",http://en.chinaculture.org/,240155.0,20536.0,365519.0,210030.0,40484.0
淋味春卷(Flavored Spring Rolls) #ChineseCulture #Chinesefood #Sichuan #Sichuan #TravelSichuan #ChineseCulture #SichuanCuisine #中国文化 #Chinesefood #中国美食 #FoodieBeauty #Food #Foodies #foodlover #FOOD2023 #Sichuan #China Video Credit @Amazingsichuan,@zhang_heqing,11,0,6,0,True,,[],['https://video.twimg.com/ext_tw_video/1690728119010013184/pu/pl/B6l9ftdKVg2A8YCn.m3u8?tag=12&container=fmp4'],[],https://pbs.twimg.com/profile_images/1660859866754465792/5XoJpHtx_400x400.jpg,"Counsellor & Director. Personal views, Rts are not necessarily endorsements. CPEC. China. Pakistan facebook.com/CulturalChinaBJ",http://en.chinaculture.org/,240155.0,20536.0,365519.0,210030.0,40484.0
"凉拌折耳根（Fish Mint Salad）, Sichuan Food. #ChineseCulture #Chinesefood #Sichuan #Sichuan #TravelSichuan #ChineseCulture #SichuanCuisine #中国文化 #Chinesefood #中国美食 #FoodieBeauty #Food #Foodies #foodlover #FOOD2023 #Sichuan #China Video Credit @Amazingsichuan",@zhang_heqing,18,3,6,0,True,,[],['https://video.twimg.com/ext_tw_video/1690716621445447680/pu/pl/YRDrr5xJzIjU-gSR.m3u8?tag=12&container=fmp4'],[],https://pbs.twimg.com/profile_images/1660859866754465792/5XoJpHtx_400x400.jpg,"Counsellor & Director. Personal views, Rts are not necessarily endorsements. CPEC. China. Pakistan facebook.com/CulturalChinaBJ",http://en.chinaculture.org/,240155.0,20536.0,365519.0,210030.0,40484.0
Mixed Noodles Wholesale #instantnoodles #noodles #foodporn #ramen #foodie #food #instafood #foodstagram #foodphotography #yummy #ramennoodles #instantramen #noodlesoup #spicynoodles #asianfood #noodlelover #instantnoodle #indomie #cupnoodles #foodgasm #noodle #foodlover,@Celialu16,0,0,0,0,False,,['https://pbs.twimg.com/media/GAy5WFyaMAA6E6U.jpg'],[],[],https://pbs.twimg.com/profile_images/1671029589236404225/8hLRMZd5_400x400.jpg,"Yunnan Daily Import & Export Trading Co., Ltd. was established in China, committed to developing global trade.",https://meetdaily.en.alibaba.com/,188.0,12.0,5.0,51.0,127.0
Multi-Flavored Shredded Chicken 怪味鸡丝 #ChineseCulture #Chinesefood #Sichuan #Sichuan #TravelSichuan #ChineseCulture #SichuanCuisine #中国文化 #Chinesefood #中国美食 #FoodieBeauty #Food #Foodies #foodlover #FOOD2023 #Sichuan #China Video Credit @Amazingsichuan,@zhang_heqing,10,2,3,0,True,,[],['https://video.twimg.com/ext_tw_video/1690644020165488640/pu/pl/YTAH1ZvFYPU2TMc-.m3u8?tag=12&container=fmp4'],[],https://pbs.twimg.com/profile_images/1660859866754465792/5XoJpHtx_400x400.jpg,"Counsellor & Director. Personal views, Rts are not necessarily endorsements. CPEC. China. Pakistan facebook.com/CulturalChinaBJ",http://en.chinaculture.org/,240155.0,20536.0,365519.0,210030.0,40484.0
"Visit our website here 💻👨🏾‍💻🖥 🔴 https://solo.to/hebrewjournal .……………………………………  When we READ the scriptures, we FEED our spirit. 🍽️ Have you eaten your daily bread? 🍞📖  #HebrewsJournal #IUICTV #IUIC #News #Exclusive #GrabYourCopy #Meditate #Food #bread #dailybread #Christ #study #biblestudy #bible #daily #Read #Prayer #LordsPrayer #Spirit #Read #Prosper #Success #Day #Night #Meditation",@hebrews_journal,10,0,13,0,True,,['https://pbs.twimg.com/media/F7CeQaJXkAAhuqm.jpg'],[],[],https://pbs.twimg.com/profile_images/1543406541654605824/EVZx-y5c_400x400.jpg,The news from Our World for the 12 Tribes of Israel scattered throughout the four corners of the Earth.,http://www.israelunite.org/learn-the-truth/the-hebrew-journal,761.0,353.0,1405.0,192.0,652.0
#spookiegal #Life #gamer #spookie #spooky #gamergirl #womangamer #arts #AI #artwork #creator #AIArt #food #story #storyteller #storytelling #SAR #superanimalroyale #superanimal #royale #animal #deer #christmasdeer #midjourney #streamer #streaming #twitch,@Spookie_Gal,0,0,0,0,False,,[],[],[],https://pbs.twimg.com/profile_images/1732862713250902016/T8Bq1PfR_400x400.jpg,"The Life & Traversings of a Storyteller, Story Lover, Story Enthusiast, & Story Explorer!",https://linktr.ee/SpookieGal,12.0,9.0,2.0,3.0,10.0
"Cheese Takoyaki 8-pack 🦑🐙🍡Ebisudako えびすだこTokyo, Japan 🇯🇵  ¥820 ~ $5.71  #Ebisudako #cheese #たこやき #たこ焼き #takoyaki #squid #octopus #fried #Tokyo #Japan #Japanese #Japanesefood #snack #food #foodie #foodies #foodreview #Spenceramansick",@spenceramansick,0,1,0,0,False,,[],['https://video.twimg.com/amplify_video/1732963391353040896/pl/KTX_1lg6hskztaA3.m3u8?tag=14&container=fmp4'],[],https://pbs.twimg.com/profile_images/1022119083850907648/F_1Qw0yf_400x400.jpg,ENTERTAIN• EDUCATE• INSPIRE (DAILY Vlogger IG & Japan based 🇯🇵🇫🇷🇺🇸🇵🇭),http://instagram.com/spenceramansickk,34349.0,172.0,462.0,14885.0,3193.0
Nope.. Pulao isn't a shortcut dish 😎 इसे भी चाहिए nazaakat. See you tomorrow with a weekend special.. . . . #ranveerbrar #chef #food #pulao #eggpulao #weekendvibes #weekendfood #eggrecipe #staytuned,@ranveerbrar,58,3,4,0,True,,[],['https://video.twimg.com/ext_tw_video/1732674721165221888/pu/pl/6KIe_yB8V7y9f30z.m3u8?tag=12&container=fmp4'],[],https://pbs.twimg.com/profile_images/1397143054520242177/ACXZ138g_400x400.jpg,Chef | Traveler | TV show host | MasterChef India judge | Author,http://lnk.bio/ChefRanveer,16692.0,214.0,1718480.0,14908.0,8695.0
"BJ's, Maggiano's and Firebirds go all in for the holidays dlvr.it/Szs2qP #Food Read more ⬇️",@RB_magazine,0,0,0,0,False,http://dlvr.it/Szs2qP,[],[],[],https://pbs.twimg.com/profile_images/1490752469646913536/eoSgQj_v_400x400.jpg,"The latest news, expert advice, & growth strategies for owners & operators. 🔥 
bit.ly/3QQabob
TikTok: restaurantbusiness
IG: restaurantbusinessonline",https://www.restaurantbusinessonline.com/,35274.0,3352.0,23206.0,4658.0,19806.0
长势喜人！太空菜园收菜啦 #space #vegetables #astronaut #food,@BlueberryTV3,0,0,0,0,False,,[],['https://video.twimg.com/ext_tw_video/1732961888244486144/pu/pl/m_ArmnQkgyC3o5Mo.m3u8?tag=12&container=fmp4'],[],https://pbs.twimg.com/profile_images/1467766739043700736/9wsIlFNF_400x400.jpg,"Blueberry TV of ZTV WORLD, is the media outlet of a strong slate of high-quality contents produced by Zhejiang Media Group",,1213.0,198.0,71657.0,128.0,1175.0
"Taken together, the NDIS review and the royal commission recommendations could transform disability housing https://ift.tt/vutTplU #food #human #body #health #conversation #medical #living #lifestyle #eat #cooking #medication",@ty_buchanan,0,0,0,0,False,,[],[],[],https://pbs.twimg.com/profile_images/3475470574/f177dfefa27f833eed7cd653c0f01883.gif,"🌊Proprietor of vehicle repair businesses UK & Australia. 
🇺🇸 🇦🇺 🇬🇧 🇮🇪 🇺🇦 Slava Ukraini tysaustralia.blogspot.com tysaustralia.com",http://tysaustralia.com/,253655.0,25123.0,32832.0,15961.0,3384.0
#survivalgear #survivalskills #survivalfood #recipeideas #foodie #storagefood #food #pocketfarm #survivalkit #survival The Winter of Hunger is coming. Stay prepared with Pocket Farm. 👉 https://tinyurl.com/PocFarm 👈,@NEWTRADE2022,0,0,0,0,False,,['https://pbs.twimg.com/media/GAy3uqxWEAAHGt0.jpg'],[],[],https://pbs.twimg.com/profile_images/1650248417073930242/WXXV8fId_400x400.jpg,"MARKETING ONLINE
It's simple - You follow me, I follow you 👍 ⚠️Unfollow If You Unfollow ‼️ #followback #Follow4Follow #FollowBackNow",http://tinyurl.com/BurnJuice,5412.0,70.0,49.0,1.0,2449.0
Will Congress Ever Recognize that #Food IS Medicine?   https://anh-usa.org/will-congress-recognize-that-food-is-medicine/ via @Anhusa,@CissyBGood67,0,0,0,0,False,,[],[],[],https://pbs.twimg.com/profile_images/1497486021893795841/IOy8mwuz_400x400.jpg,"Fiercely Progressive, making Fascists' lives miserable. 

I take no guff from anyone. Can't take it? Don't  try to dish it out. 

No DMs!",,155752.0,3732.0,3128.0,107210.0,0.0
"I know a lot of people who look for free recipes don't like to see photos, so you're in luck with those post for Spicy Noodles using a surprise ingredient!   Read more 👉 https://dangerouscupcakelifestyle.com/spicy-noodles-recipe/?utm_campaign=new-spicy-noodles-recipe-for-dinner-in-only-30-minutes&utm_medium=social_link&utm_source=missinglettr #recipe #ad #dinner #Food",@DangerCupcake,1,0,0,0,False,,['https://pbs.twimg.com/media/GAy3n8WWYAAW242.jpg'],[],[],https://pbs.twimg.com/profile_images/1257470524831105024/EQCyXzM-_400x400.jpg,"Gen X mom of 4. Lifestyle blogger: travel, food, wine, NASCAR, and fun as an almost empty-nester.
Former NBCU'er. Social media & SEO agency owner.",https://dangerouscupcakelifestyle.com,78366.0,2541.0,11437.0,32729.0,7736.0
What would you order?  #travel #Hotels #Avgeek #airlines #HongKong #Singapore #food #Sydney #Bars #realestate #Investing #Cre #Foodie,@commproperty1,2,1,0,0,False,,['https://pbs.twimg.com/media/GAy3ljMXAAAi4t-.jpg'],[],[],https://pbs.twimg.com/profile_images/1616550063391797248/WS_AKktf_400x400.jpg,"Hotel Advisor Broker. Offices in Australia, Middle East and Asia. #hotels #cre #realestate #travel #dubai #Singapore #sydney",,1065.0,3756.0,997.0,418.0,507.0
"#BusinessIdea: कुल्हड़ का बिजनेस कर देगा मालामाल, सिर्फ 5000 रुपये में घर बैठे करें शुरू  #kulhad #businesstips #investment #food #startup #latestnews #moneycontrol https://hindi.moneycontrol.com/news/your-money/consumer-news/business-idea-start-kulhad-making-with-5000-rupees-get-3000-rupees-monthly-check-details-1645921.html",@MoneycontrolH,3,0,1,0,True,,[],[],[],https://pbs.twimg.com/profile_images/1158688637732585472/2zGxeAer_400x400.png,Moneycontrol न्यूज़ अब हिंदी में,https://hindi.moneycontrol.com/,126653.0,3.0,45187.0,11.0,52787.0
"Torta Ricotta e gocce cioccolato, soffice e pronta in un baleno. Colazione o merenda diventeranno unici con questa torta. Provala! #food #yummy #delicious #homemade #colazione #plumcake #cucina #gnam #foodblog #delicious #yum #igers #foodpassion #torta https://www.melizieincucina.it/recipe/torta-ricotta-e-gocce-cioccolato/",@Melizieincucina,1,1,0,0,False,,['https://pbs.twimg.com/media/GAy3HyhXUAAy2Sm.jpg'],[],[],https://pbs.twimg.com/profile_images/1185255549899808769/sZorVNt0_400x400.jpg,Adoro cucinare e sperimentare. Un viaggio tra tradizioni siciliane e nuove ricette. Per collaborazioni contattami su [email protected],https://www.melizieincucina.it/,18491.0,265.0,847.0,377.0,18456.0
"Thử ngay món này nhé, tốn cơm lắm nè 😋 ❣️ 👩🏻‍🍳 ✅ lest’go 😋😋😋 #Monngonmoingay #Sieudaubep #Food #bread #Hocnauan #AmthucVietNam #Easyrecipes #Cookingrecipes #Cook",@PLisa99,6,5,0,0,False,,[],['https://video.twimg.com/ext_tw_video/1732960916030017536/pu/pl/Znly_Gh4bUvSL5gy.m3u8?tag=12&container=fmp4'],[],https://pbs.twimg.com/profile_images/1720119666616754176/Vs7z8DBD_400x400.jpg,Hi! I have a lot of interests. I enjoy reading and traveling. But cooking is my favorite pastime. Let me share the cooking recipe ❤️,,1046.0,719.0,445.0,2480.0,78.0
3 லட்சம் பேருக்கு உணவு விநியோகம் !  #CycloneMichaung #food #cmmkstalin #Shivdasmeena #TamilNadu #TNGovt #KalaignarSeithigal,@Kalaignarnews,55,0,29,2,True,,['https://pbs.twimg.com/media/GAv-p_6bgAASkHA.png'],[],[],https://pbs.twimg.com/profile_images/1355044707559116800/0l2w4JXP_400x400.jpg,"Kalaignar Seithigal is a regional Tamil News media, Covering news programs Starting from Politics to International Affairs.",https://www.kalaignarseithigal.com/,91598.0,9.0,388015.0,31.0,46838.0
களத்தில் அமைச்சர்கள் !   #CycloneMichaung #food #MinisterGeethaJeevan #MinisterCVGanesan #TamilNadu #TNGovt #KalaignarSeithigal,@Kalaignarnews,31,0,13,0,True,,['https://pbs.twimg.com/media/GAwBCmZbQAEJnW3.png'],[],[],https://pbs.twimg.com/profile_images/1355044707559116800/0l2w4JXP_400x400.jpg,"Kalaignar Seithigal is a regional Tamil News media, Covering news programs Starting from Politics to International Affairs.",https://www.kalaignarseithigal.com/,91598.0,9.0,388015.0,31.0,46838.0
மிக்ஜாம் புயல் பாதிப்பு : சென்னையில் 100% மின் விநியோகம் எப்போது ? - தலைமை செயலாளர் சிவ்தாஸ் மீனா !  https://www.kalaignarseithigal.com/tamilnadu/2023/12/07/michaung-cyclone-damage-when-will-100-power-supply-in-chennai-chief-secretary-shivdas-meena #CycloneMichaung #food #cmmkstalin #Shivdasmeena #TamilNadu #TNGovt #KalaignarSeithigal,@Kalaignarnews,27,0,14,0,True,,[],[],[],https://pbs.twimg.com/profile_images/1355044707559116800/0l2w4JXP_400x400.jpg,"Kalaignar Seithigal is a regional Tamil News media, Covering news programs Starting from Politics to International Affairs.",https://www.kalaignarseithigal.com/,91598.0,9.0,388015.0,31.0,46838.0
